LocalTime,Symbol,EventType,Side,FillSize,FillPrice,FillExchange,SymbolBought,SymbolSold,SymbolPosition,SymbolNotional,ExchangeBought,ExchangeSold,TotalBought,TotalSold,TotalBoughtNotional,TotalSoldNotional
14:13:40.000,BO,TRADE,t,7112,12.41,NASDAQ,540521,561849,-21328,88259.92,2590349,2618915,3522538,3430457,66568.32,88259.92
14:14:38.000,BO,TRADE,b,7112,12.41,NASDAQ,547633,561849,-14216,88259.92,2597461,2618915,3529650,3430457,88259.92,88259.92
14:15:27.000,BO,TRADE,b,7112,12.41,NASDAQ,554745,561849,-7104,88259.92,2604573,2618915,3536762,3430457,88259.92,88259.92
14:15:47.000,BO,TRADE,b,7112,12.41,NASDAQ,561857,561849,8,88259.92,2611685,2618915,3543874,3430457,88259.92,88259.92
14:16:08.000,LMA,TRADE,t,7112,8.00,NYSE,2037184,2044298,-7114,56896.0,932189,818654,3543874,3437569,88259.92,56896.0
14:16:41.000,LMA,TRADE,t,7112,8.00,NYSE,2037184,2051410,-14226,56896.0,932189,825766,3543874,3444681,88259.92,56896.0
14:17:32.000,LMA,TRADE,b,7112,8.00,NASDAQ,2044296,2051410,-7114,56896.0,2618797,2618915,3550986,3444681,56896.0,56896.0
14:18:04.000,LMA,TRADE,b,7112,8.00,NASDAQ,2051408,2051410,-2,56896.0,2625909,2618915,3558098,3444681,56896.0,56896.0
14:18:09.000,LMA,TRADE,t,7112,8.92,NASDAQ,2051408,2058522,-7114,63439.04,2625909,2626027,3558098,3451793,56896.0,63439.04
14:18:12.000,LMA,TRADE,b,7112,8.92,NASDAQ,2058520,2058522,-2,63439.04,2633021,2626027,3565210,3451793,63439.04,63439.04
14:18:47.000,I,TRADE,b,7112,2.12,NASDAQ,7112,0,7112,15077.44,2640133,2626027,3572322,3451793,15077.44,63439.04
14:19:35.000,I,TRADE,t,7112,2.12,NASDAQ,7112,7112,0,15077.44,2640133,2633139,3572322,3458905,15077.44,15077.44
14:20:26.000,LMA,TRADE,b,7112,8.90,NYSE,2065632,2058522,7110,63296.8,939301,825766,3579434,3458905,63296.8,15077.44
14:21:04.000,LMA,TRADE,b,7112,8.90,NYSE,2072744,2058522,14222,63296.8,946413,825766,3586546,3458905,63296.8,15077.44
14:21:23.000,LMA,TRADE,t,7112,8.90,NASDAQ,2072744,2065634,7110,63296.8,2640133,2640251,3586546,3466017,63296.8,63296.8
14:21:24.000,LMA,TRADE,b,711,8.90,NYSE,2073455,2065634,7821,6327.9,947124,825766,3587257,3466017,6327.9,63296.8
14:22:17.000,LMA,TRADE,b,7112,8.90,NYSE,2080567,2065634,14933,63296.8,954236,825766,3594369,3466017,63296.8,63296.8
14:22:28.000,LMA,TRADE,t,7112,8.90,NASDAQ,2080567,2072746,7821,63296.8,2640133,2647363,3594369,3473129,63296.8,63296.8
14:22:43.000,LMA,TRADE,b,14224,8.90,NYSE,2094791,2072746,22045,126593.6,968460,825766,3608593,3473129,126593.6,63296.8
14:23:16.000,LMA,TRADE,b,14224,8.90,NASDAQ,2109015,2072746,36269,126593.6,2654357,2647363,3622817,3473129,126593.6,63296.8
14:24:13.000,LMA,TRADE,t,14224,8.90,NASDAQ,2109015,2086970,22045,126593.6,2654357,2661587,3622817,3487353,126593.6,126593.6
14:25:10.000,LMA,TRADE,t,7823,8.90,NASDAQ,2109015,2094793,14222,69624.7,2654357,2669410,3622817,3495176,126593.6,69624.7
14:26:10.000,LMA,TRADE,t,14224,8.90,NASDAQ,2109015,2109017,-2,126593.6,2654357,2683634,3622817,3509400,126593.6,126593.6
14:26:47.000,S,TRADE,b,28449,4.17,NYSE,298708,270259,28449,118632.33,996909,825766,3651266,3509400,118632.33,126593.6
14:27:25.000,S,TRADE,t,28449,4.17,NASDAQ,298708,298708,0,118632.33,2654357,2712083,3651266,3537849,118632.33,118632.33
14:28:14.000,LMA,TRADE,t,7112,10.05,NYSE,2109015,2116129,-7114,71475.6,996909,832878,3651266,3544961,118632.33,71475.6
14:28:33.000,LMA,TRADE,t,7112,10.05,NYSE,2109015,2123241,-14226,71475.6,996909,839990,3651266,3552073,118632.33,71475.6
14:29:08.000,LMA,TRADE,t,7112,10.05,NASDAQ,2109015,2130353,-21338,71475.6,2654357,2719195,3651266,3559185,118632.33,71475.6
14:29:21.000,LMA,TRADE,b,3982,10.04,NASDAQ,2112997,2130353,-17356,39979.28,2658339,2719195,3655248,3559185,39979.28,71475.6
14:30:07.000,LMA,TRADE,b,7112,10.04,NASDAQ,2120109,2130353,-10244,71404.48,2665451,2719195,3662360,3559185,71404.48,71475.6
14:30:34.000,LMA,TRADE,b,3129,10.04,NASDAQ,2123238,2130353,-7115,31415.16,2668580,2719195,3665489,3559185,31415.16,71475.6
14:31:13.000,LMA,TRADE,b,3982,10.04,NASDAQ,2127220,2130353,-3133,39979.28,2672562,2719195,3669471,3559185,39979.28,71475.6
14:31:43.000,LMA,TRADE,b,3129,10.05,NYSE,2130349,2130353,-4,31446.45,1000038,839990,3672600,3559185,31446.45,71475.6
14:32:33.000,LMA,TRADE,b,7112,4.45,NASDAQ,2137461,2130353,7108,31648.4,2679674,2719195,3679712,3559185,31648.4,71475.6
14:32:45.000,LMA,TRADE,t,7112,4.46,NASDAQ,2137461,2137465,-4,31719.52,2679674,2726307,3679712,3566297,31648.4,31719.52
14:33:24.000,LMA,TRADE,b,7112,4.45,NASDAQ,2144573,2137465,7108,31648.4,2686786,2726307,3686824,3566297,31648.4,31719.52
14:33:44.000,LMA,TRADE,t,7112,4.46,NASDAQ,2144573,2144577,-4,31719.52,2686786,2733419,3686824,3573409,31648.4,31719.52
14:34:14.000,LMA,TRADE,b,7112,4.45,NASDAQ,2151685,2144577,7108,31648.4,2693898,2733419,3693936,3573409,31648.4,31719.52
14:34:20.000,LMA,TRADE,t,7112,4.46,NASDAQ,2151685,2151689,-4,31719.52,2693898,2740531,3693936,3580521,31648.4,31719.52
14:34:53.000,LMA,TRADE,b,7112,4.45,NASDAQ,2158797,2151689,7108,31648.4,2701010,2740531,3701048,3580521,31648.4,31719.52
14:35:06.000,LMA,TRADE,t,7112,4.46,NASDAQ,2158797,2158801,-4,31719.52,2701010,2747643,3701048,3587633,31648.4,31719.52
14:35:48.000,LMA,TRADE,t,7112,4.78,NYSE,2158797,2165913,-7116,33995.36,1000038,847102,3701048,3594745,31648.4,33995.36
14:36:20.000,LMA,TRADE,b,7112,4.78,NASDAQ,2165909,2165913,-4,33995.36,2708122,2747643,3708160,3594745,33995.36,33995.36
14:36:34.000,LMA,TRADE,b,7112,10.75,NASDAQ,2173021,2165913,7108,76454.0,2715234,2747643,3715272,3594745,76454.0,33995.36
14:37:11.000,LMA,TRADE,t,7112,10.75,NASDAQ,2173021,2173025,-4,76454.0,2715234,2754755,3715272,3601857,76454.0,76454.0
14:37:45.000,LMA,TRADE,b,7112,7.05,NASDAQ,2180133,2173025,7108,50139.6,2722346,2754755,3722384,3601857,50139.6,76454.0
14:38:18.000,LMA,TRADE,b,14224,7.05,NASDAQ,2194357,2173025,21332,100279.2,2736570,2754755,3736608,3601857,100279.2,76454.0
14:38:54.000,LMA,TRADE,t,7112,7.06,NASDAQ,2194357,2180137,14220,50210.72,2736570,2761867,3736608,3608969,100279.2,50210.72
14:39:15.000,LMA,TRADE,t,13513,7.06,NASDAQ,2194357,2193650,707,95401.78,2736570,2775380,3736608,3622482,100279.2,95401.78
14:39:16.000,LMA,TRADE,t,711,7.06,NASDAQ,2194357,2194361,-4,5019.66,2736570,2776091,3736608,3623193,100279.2,5019.66
14:40:11.000,LMA,TRADE,b,7112,10.75,NASDAQ,2201469,2194361,7108,76454.0,2743682,2776091,3743720,3623193,76454.0,5019.66
14:40:58.000,LMA,TRADE,t,7112,10.75,NASDAQ,2201469,2201473,-4,76454.0,2743682,2783203,3743720,3630305,76454.0,76454.0
14:41:44.000,LMA,TRADE,b,21336,10.75,NASDAQ,2222805,2201473,21332,229362.0,2765018,2783203,3765056,3630305,229362.0,76454.0
14:41:50.000,LMA,TRADE,t,21336,10.75,NASDAQ,2222805,2222809,-4,229362.0,2765018,2804539,3765056,3651641,229362.0,229362.0
14:42:35.000,V,TRADE,b,14224,10.45,NASDAQ,14224,0,14224,148640.8,2779242,2804539,3779280,3651641,148640.8,229362.0
14:42:37.000,V,TRADE,b,14224,10.45,NYSE,28448,0,28448,148640.8,1014262,847102,3793504,3651641,148640.8,229362.0
14:42:47.000,V,TRADE,t,14224,10.45,NASDAQ,28448,14224,14224,148640.8,2779242,2818763,3793504,3665865,148640.8,148640.8
14:43:29.000,V,TRADE,t,14224,10.45,NASDAQ,28448,28448,0,148640.8,2779242,2832987,3793504,3680089,148640.8,148640.8
14:43:46.000,V,TRADE,b,14224,10.44,NASDAQ,42672,28448,14224,148498.56,2793466,2832987,3807728,3680089,148498.56,148640.8
14:44:23.000,V,TRADE,t,14224,10.45,NASDAQ,42672,42672,0,148640.8,2793466,2847211,3807728,3694313,148498.56,148640.8
14:44:25.000,LMA,TRADE,t,14224,1.04,NYSE,2222805,2237033,-14228,14792.96,1014262,861326,3807728,3708537,148498.56,14792.96
14:44:41.000,LMA,TRADE,t,14224,1.04,NYSE,2222805,2251257,-28452,14792.96,1014262,875550,3807728,3722761,148498.56,14792.96
14:44:46.000,LMA,TRADE,b,7112,1.04,NASDAQ,2229917,2251257,-21340,7396.48,2800578,2847211,3814840,3722761,7396.48,14792.96
14:45:25.000,LMA,TRADE,b,7112,1.04,NASDAQ,2237029,2251257,-14228,7396.48,2807690,2847211,3821952,3722761,7396.48,14792.96
14:45:43.000,LMA,TRADE,t,28449,1.04,NYSE,2237029,2279706,-42677,29586.96,1014262,903999,3821952,3751210,7396.48,29586.96
14:46:19.000,LMA,TRADE,t,35561,1.04,NASDAQ,2237029,2315267,-78238,36983.44,2807690,2882772,3821952,3786771,7396.48,36983.44
14:47:14.000,LMA,TRADE,t,78235,1.04,NASDAQ,2237029,2393502,-156473,81364.4,2807690,2961007,3821952,3865006,7396.48,81364.4
14:48:03.000,LMA,TRADE,b,7112,1.04,NASDAQ,2244141,2393502,-149361,7396.48,2814802,2961007,3829064,3865006,7396.48,81364.4
14:48:48.000,LMA,TRADE,b,7112,1.04,NASDAQ,2251253,2393502,-142249,7396.48,2821914,2961007,3836176,3865006,7396.48,81364.4
14:48:53.000,LMA,TRADE,b,7112,1.04,NASDAQ,2258365,2393502,-135137,7396.48,2829026,2961007,3843288,3865006,7396.48,81364.4
14:49:53.000,LMA,TRADE,b,21336,1.04,NASDAQ,2279701,2393502,-113801,22189.44,2850362,2961007,3864624,3865006,22189.44,81364.4
14:50:13.000,LMA,TRADE,b,7112,1.04,NASDAQ,2286813,2393502,-106689,7396.48,2857474,2961007,3871736,3865006,7396.48,81364.4
14:50:26.000,LMA,TRADE,b,28449,1.04,NASDAQ,2315262,2393502,-78240,29586.96,2885923,2961007,3900185,3865006,29586.96,81364.4
14:51:06.000,LMA,TRADE,t,4765,1.04,NASDAQ,2315262,2398267,-83005,4955.6,2885923,2965772,3900185,3869771,29586.96,4955.6
14:51:24.000,LMA,TRADE,t,16571,1.04,NASDAQ,2315262,2414838,-99576,17233.84,2885923,2982343,3900185,3886342,29586.96,17233.84
14:51:28.000,LMA,TRADE,b,7112,1.04,NASDAQ,2322374,2414838,-92464,7396.48,2893035,2982343,3907297,3886342,7396.48,17233.84
14:52:20.000,LMA,TRADE,b,7112,1.04,NASDAQ,2329486,2414838,-85352,7396.48,2900147,2982343,3914409,3886342,7396.48,17233.84
14:52:26.000,LMA,TRADE,b,7112,1.04,NASDAQ,2336598,2414838,-78240,7396.48,2907259,2982343,3921521,3886342,7396.48,17233.84
14:52:32.000,LMA,TRADE,b,7112,1.04,NASDAQ,2343710,2414838,-71128,7396.48,2914371,2982343,3928633,3886342,7396.48,17233.84
14:53:20.000,LMA,TRADE,b,7112,1.04,NASDAQ,2350822,2414838,-64016,7396.48,2921483,2982343,3935745,3886342,7396.48,17233.84
14:53:21.000,LMA,TRADE,b,7112,1.04,NASDAQ,2357934,2414838,-56904,7396.48,2928595,2982343,3942857,3886342,7396.48,17233.84
14:53:38.000,LMA,TRADE,b,14224,1.04,NASDAQ,2372158,2414838,-42680,14792.96,2942819,2982343,3957081,3886342,14792.96,17233.84
14:53:49.000,LMA,TRADE,b,42673,1.04,NASDAQ,2414831,2414838,-7,44379.92,2985492,2982343,3999754,3886342,44379.92,17233.84
14:54:02.000,LMA,TRADE,t,49786,1.04,NYSE,2414831,2464624,-49793,51777.44,1014262,953785,3999754,3936128,44379.92,51777.44
14:54:40.000,LMA,TRADE,t,14224,1.04,NYSE,2414831,2478848,-64017,14792.96,1014262,968009,3999754,3950352,44379.92,14792.96
14:55:34.000,LMA,TRADE,t,355,1.04,NYSE,2414831,2479203,-64372,369.2,1014262,968364,3999754,3950707,44379.92,369.2
14:55:59.000,LMA,TRADE,t,6756,1.04,NYSE,2414831,2485959,-71128,7026.24,1014262,975120,3999754,3957463,44379.92,7026.24
14:56:36.000,LMA,TRADE,t,28449,1.04,NYSE,2414831,2514408,-99577,29586.96,1014262,1003569,3999754,3985912,44379.92,29586.96
14:57:35.000,LMA,TRADE,t,35561,1.04,NASDAQ,2414831,2549969,-135138,36983.44,2985492,3017904,3999754,4021473,44379.92,36983.44
14:57:44.000,LMA,TRADE,b,7112,1.04,NASDAQ,2421943,2549969,-128026,7396.48,2992604,3017904,4006866,4021473,7396.48,36983.44
14:57:49.000,LMA,TRADE,b,14224,1.04,NASDAQ,2436167,2549969,-113802,14792.96,3006828,3017904,4021090,4021473,14792.96,36983.44
14:58:03.000,LMA,TRADE,b,35561,1.04,NASDAQ,2471728,2549969,-78241,36983.44,3042389,3017904,4056651,4021473,36983.44,36983.44
14:59:00.000,LMA,TRADE,t,14224,1.04,NASDAQ,2471728,2564193,-92465,14792.96,3042389,3032128,4056651,4035697,36983.44,14792.96
14:59:01.000,LMA,TRADE,t,64010,1.04,NASDAQ,2471728,2628203,-156475,66570.4,3042389,3096138,4056651,4099707,36983.44,66570.4
14:59:09.000,LMA,TRADE,b,7112,1.04,NASDAQ,2478840,2628203,-149363,7396.48,3049501,3096138,4063763,4099707,7396.48,66570.4
14:59:25.000,LMA,TRADE,b,7112,1.04,NASDAQ,2485952,2628203,-142251,7396.48,3056613,3096138,4070875,4099707,7396.48,66570.4
15:00:15.000,LMA,TRADE,b,7112,1.04,NASDAQ,2493064,2628203,-135139,7396.48,3063725,3096138,4077987,4099707,7396.48,66570.4
15:00:17.000,LMA,TRADE,b,21336,1.04,NASDAQ,2514400,2628203,-113803,22189.44,3085061,3096138,4099323,4099707,22189.44,66570.4
15:00:18.000,LMA,TRADE,b,7112,1.04,NASDAQ,2521512,2628203,-106691,7396.48,3092173,3096138,4106435,4099707,7396.48,66570.4
15:01:18.000,LMA,TRADE,b,28449,1.04,NASDAQ,2549961,2628203,-78242,29586.96,3120622,3096138,4134884,4099707,29586.96,66570.4
15:01:49.000,LMA,TRADE,b,7112,1.04,NASDAQ,2557073,2628203,-71130,7396.48,3127734,3096138,4141996,4099707,7396.48,66570.4
15:02:11.000,LMA,TRADE,b,7112,1.04,NASDAQ,2564185,2628203,-64018,7396.48,3134846,3096138,4149108,4099707,7396.48,66570.4
15:02:57.000,LMA,TRADE,b,7112,1.04,NASDAQ,2571297,2628203,-56906,7396.48,3141958,3096138,4156220,4099707,7396.48,66570.4
15:03:51.000,LMA,TRADE,b,7112,1.04,NASDAQ,2578409,2628203,-49794,7396.48,3149070,3096138,4163332,4099707,7396.48,66570.4
15:03:53.000,LMA,TRADE,b,49786,1.04,NASDAQ,2628195,2628203,-8,51777.44,3198856,3096138,4213118,4099707,51777.44,66570.4
15:03:55.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2642427,-14232,14935.2,1014262,1017793,4213118,4113931,51777.44,14935.2
15:04:50.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2649539,-21344,7396.48,1014262,1024905,4213118,4121043,51777.44,7396.48
15:05:25.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2656651,-28456,7396.48,1014262,1032017,4213118,4128155,51777.44,7396.48
15:06:13.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2663763,-35568,7396.48,1014262,1039129,4213118,4135267,51777.44,7396.48
15:06:58.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2670875,-42680,7396.48,1014262,1046241,4213118,4142379,51777.44,7396.48
15:07:09.000,LMA,TRADE,t,7112,1.05,NASDAQ,2628195,2677987,-49792,7467.6,3198856,3103250,4213118,4149491,51777.44,7467.6
15:07:17.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2685099,-56904,7396.48,1014262,1053353,4213118,4156603,51777.44,7396.48
15:08:04.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2692211,-64016,7396.48,1014262,1060465,4213118,4163715,51777.44,7396.48
15:08:31.000,LMA,TRADE,t,28449,1.04,NYSE,2628195,2720660,-92465,29586.96,1014262,1088914,4213118,4192164,51777.44,29586.96
15:09:13.000,LMA,TRADE,t,14224,1.04,NYSE,2628195,2734884,-106689,14792.96,1014262,1103138,4213118,4206388,51777.44,14792.96
15:09:32.000,LMA,TRADE,t,7112,1.05,NYSE,2628195,2741996,-113801,7467.6,1014262,1110250,4213118,4213500,51777.44,7467.6
15:09:57.000,LMA,TRADE,t,7112,1.05,NYSE,2628195,2749108,-120913,7467.6,1014262,1117362,4213118,4220612,51777.44,7467.6
15:10:11.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2756220,-128025,7396.48,1014262,1124474,4213118,4227724,51777.44,7396.48
15:10:21.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2770444,-142249,14935.2,1014262,1138698,4213118,4241948,51777.44,14935.2
15:10:55.000,LMA,TRADE,t,35561,1.04,NYSE,2628195,2806005,-177810,36983.44,1014262,1174259,4213118,4277509,51777.44,36983.44
15:11:02.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2820229,-192034,14935.2,1014262,1188483,4213118,4291733,51777.44,14935.2
15:11:42.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2834453,-206258,14935.2,1014262,1202707,4213118,4305957,51777.44,14935.2
15:12:10.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2841565,-213370,7396.48,1014262,1209819,4213118,4313069,51777.44,7396.48
15:12:52.000,LMA,TRADE,t,7112,1.05,NYSE,2628195,2848677,-220482,7467.6,1014262,1216931,4213118,4320181,51777.44,7467.6
15:13:23.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2862901,-234706,14935.2,1014262,1231155,4213118,4334405,51777.44,14935.2
15:13:29.000,LMA,TRADE,t,14224,1.05,NYSE,2628195,2877125,-248930,14935.2,1014262,1245379,4213118,4348629,51777.44,14935.2
15:13:59.000,LMA,TRADE,t,14224,1.04,NYSE,2628195,2891349,-263154,14792.96,1014262,1259603,4213118,4362853,51777.44,14792.96
15:14:19.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2898461,-270266,7396.48,1014262,1266715,4213118,4369965,51777.44,7396.48
15:14:54.000,LMA,TRADE,t,7112,1.04,NYSE,2628195,2905573,-277378,7396.48,1014262,1273827,4213118,4377077,51777.44,7396.48
15:15:17.000,LMA,TRADE,t,42673,1.04,NASDAQ,2628195,2948246,-320051,44379.92,3198856,3145923,4213118,4419750,51777.44,44379.92
15:15:29.000,LMA,TRADE,t,14224,1.04,NASDAQ,2628195,2962470,-334275,14792.96,3198856,3160147,4213118,4433974,51777.44,14792.96
15:16:16.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,2969582,-341387,7396.48,3198856,3167259,4213118,4441086,51777.44,7396.48
15:17:15.000,LMA,TRADE,t,14224,1.04,NASDAQ,2628195,2983806,-355611,14792.96,3198856,3181483,4213118,4455310,51777.44,14792.96
15:17:45.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,2990918,-362723,7396.48,3198856,3188595,4213118,4462422,51777.44,7396.48
15:18:30.000,LMA,TRADE,t,14224,1.04,NASDAQ,2628195,3005142,-376947,14792.96,3198856,3202819,4213118,4476646,51777.44,14792.96
15:19:14.000,LMA,TRADE,t,21336,1.04,NASDAQ,2628195,3026478,-398283,22189.44,3198856,3224155,4213118,4497982,51777.44,22189.44
15:19:55.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3033590,-405395,7396.48,3198856,3231267,4213118,4505094,51777.44,7396.48
15:19:56.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3040702,-412507,7396.48,3198856,3238379,4213118,4512206,51777.44,7396.48
15:20:55.000,LMA,TRADE,t,7112,1.05,NASDAQ,2628195,3047814,-419619,7467.6,3198856,3245491,4213118,4519318,51777.44,7467.6
15:21:35.000,LMA,TRADE,t,64010,1.05,NASDAQ,2628195,3111824,-483629,67210.5,3198856,3309501,4213118,4583328,51777.44,67210.5
15:21:59.000,LMA,TRADE,t,7112,1.05,NASDAQ,2628195,3118936,-490741,7467.6,3198856,3316613,4213118,4590440,51777.44,7467.6
15:22:44.000,LMA,TRADE,t,14224,1.05,NASDAQ,2628195,3133160,-504965,14935.2,3198856,3330837,4213118,4604664,51777.44,14935.2
15:22:53.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3140272,-512077,7396.48,3198856,3337949,4213118,4611776,51777.44,7396.48
15:22:59.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3147384,-519189,7396.48,3198856,3345061,4213118,4618888,51777.44,7396.48
15:23:05.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3154496,-526301,7396.48,3198856,3352173,4213118,4626000,51777.44,7396.48
15:23:16.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3161608,-533413,7396.48,3198856,3359285,4213118,4633112,51777.44,7396.48
15:23:29.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3168720,-540525,7396.48,3198856,3366397,4213118,4640224,51777.44,7396.48
15:24:01.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3175832,-547637,7396.48,3198856,3373509,4213118,4647336,51777.44,7396.48
15:24:56.000,LMA,TRADE,t,14224,1.04,NASDAQ,2628195,3190056,-561861,14792.96,3198856,3387733,4213118,4661560,51777.44,14792.96
15:24:58.000,LMA,TRADE,t,7112,1.04,NASDAQ,2628195,3197168,-568973,7396.48,3198856,3394845,4213118,4668672,51777.44,7396.48
15:25:05.000,LMA,TRADE,b,7112,1.04,NASDAQ,2635307,3197168,-561861,7396.48,3205968,3394845,4220230,4668672,7396.48,7396.48
15:25:51.000,LMA,TRADE,b,7112,1.04,NASDAQ,2642419,3197168,-554749,7396.48,3213080,3394845,4227342,4668672,7396.48,7396.48
15:26:29.000,LMA,TRADE,b,7112,1.04,NASDAQ,2649531,3197168,-547637,7396.48,3220192,3394845,4234454,4668672,7396.48,7396.48
15:26:48.000,LMA,TRADE,b,7112,1.04,NASDAQ,2656643,3197168,-540525,7396.48,3227304,3394845,4241566,4668672,7396.48,7396.48
15:27:22.000,LMA,TRADE,b,7112,1.04,NASDAQ,2663755,3197168,-533413,7396.48,3234416,3394845,4248678,4668672,7396.48,7396.48
15:27:37.000,LMA,TRADE,b,7112,1.04,NASDAQ,2670867,3197168,-526301,7396.48,3241528,3394845,4255790,4668672,7396.48,7396.48
15:28:16.000,LMA,TRADE,b,7112,1.04,NASDAQ,2677979,3197168,-519189,7396.48,3248640,3394845,4262902,4668672,7396.48,7396.48
15:28:43.000,LMA,TRADE,b,7112,1.04,NASDAQ,2685091,3197168,-512077,7396.48,3255752,3394845,4270014,4668672,7396.48,7396.48
15:29:18.000,LMA,TRADE,b,7112,1.04,NASDAQ,2692203,3197168,-504965,7396.48,3262864,3394845,4277126,4668672,7396.48,7396.48
15:29:57.000,LMA,TRADE,t,35561,1.05,NASDAQ,2692203,3232729,-540526,37339.05,3262864,3430406,4277126,4704233,7396.48,37339.05
15:30:43.000,LMA,TRADE,t,7112,1.05,NASDAQ,2692203,3239841,-547638,7467.6,3262864,3437518,4277126,4711345,7396.48,7467.6
15:30:45.000,LMA,TRADE,b,7112,1.04,NASDAQ,2699315,3239841,-540526,7396.48,3269976,3437518,4284238,4711345,7396.48,7467.6
15:31:44.000,LMA,TRADE,b,21336,1.04,NASDAQ,2720651,3239841,-519190,22189.44,3291312,3437518,4305574,4711345,22189.44,7467.6
15:32:35.000,LMA,TRADE,b,7112,1.04,NASDAQ,2727763,3239841,-512078,7396.48,3298424,3437518,4312686,4711345,7396.48,7467.6
15:33:04.000,LMA,TRADE,b,7112,1.04,NASDAQ,2734875,3239841,-504966,7396.48,3305536,3437518,4319798,4711345,7396.48,7467.6
15:33:53.000,LMA,TRADE,b,7112,1.04,NASDAQ,2741987,3239841,-497854,7396.48,3312648,3437518,4326910,4711345,7396.48,7467.6
15:34:09.000,LMA,TRADE,b,7112,1.04,NASDAQ,2749099,3239841,-490742,7396.48,3319760,3437518,4334022,4711345,7396.48,7467.6
15:34:46.000,LMA,TRADE,b,7112,1.04,NASDAQ,2756211,3239841,-483630,7396.48,3326872,3437518,4341134,4711345,7396.48,7467.6
15:35:36.000,LMA,TRADE,b,7112,1.04,NASDAQ,2763323,3239841,-476518,7396.48,3333984,3437518,4348246,4711345,7396.48,7467.6
15:36:33.000,LMA,TRADE,b,7112,1.04,NASDAQ,2770435,3239841,-469406,7396.48,3341096,3437518,4355358,4711345,7396.48,7467.6
15:36:40.000,LMA,TRADE,b,7112,1.04,NASDAQ,2777547,3239841,-462294,7396.48,3348208,3437518,4362470,4711345,7396.48,7467.6
15:36:58.000,LMA,TRADE,b,7112,1.04,NASDAQ,2784659,3239841,-455182,7396.48,3355320,3437518,4369582,4711345,7396.48,7467.6
15:37:46.000,LMA,TRADE,b,7112,1.04,NASDAQ,2791771,3239841,-448070,7396.48,3362432,3437518,4376694,4711345,7396.48,7467.6
15:38:05.000,LMA,TRADE,b,7112,1.04,NASDAQ,2798883,3239841,-440958,7396.48,3369544,3437518,4383806,4711345,7396.48,7467.6
15:38:36.000,LMA,TRADE,b,7112,1.04,NASDAQ,2805995,3239841,-433846,7396.48,3376656,3437518,4390918,4711345,7396.48,7467.6
15:39:18.000,LMA,TRADE,b,7112,1.04,NASDAQ,2813107,3239841,-426734,7396.48,3383768,3437518,4398030,4711345,7396.48,7467.6
15:39:39.000,LMA,TRADE,b,7112,1.04,NASDAQ,2820219,3239841,-419622,7396.48,3390880,3437518,4405142,4711345,7396.48,7467.6
15:40:30.000,LMA,TRADE,b,7112,1.04,NASDAQ,2827331,3239841,-412510,7396.48,3397992,3437518,4412254,4711345,7396.48,7467.6
15:40:38.000,LMA,TRADE,b,7112,1.04,NASDAQ,2834443,3239841,-405398,7396.48,3405104,3437518,4419366,4711345,7396.48,7467.6
15:41:08.000,LMA,TRADE,b,7112,1.04,NASDAQ,2841555,3239841,-398286,7396.48,3412216,3437518,4426478,4711345,7396.48,7467.6
15:41:40.000,LMA,TRADE,b,7112,1.04,NASDAQ,2848667,3239841,-391174,7396.48,3419328,3437518,4433590,4711345,7396.48,7467.6
15:42:18.000,LMA,TRADE,b,7112,1.04,NASDAQ,2855779,3239841,-384062,7396.48,3426440,3437518,4440702,4711345,7396.48,7467.6
15:43:17.000,LMA,TRADE,b,7112,1.04,NASDAQ,2862891,3239841,-376950,7396.48,3433552,3437518,4447814,4711345,7396.48,7467.6
15:43:37.000,LMA,TRADE,b,7112,1.04,NASDAQ,2870003,3239841,-369838,7396.48,3440664,3437518,4454926,4711345,7396.48,7467.6
15:43:57.000,LMA,TRADE,b,7112,1.04,NASDAQ,2877115,3239841,-362726,7396.48,3447776,3437518,4462038,4711345,7396.48,7467.6
